timestamp,u1_top_tray_temp,u2_top_temp,u3_reflux_flow,u4_feed_flow,u5_6th_tray_temp,u6_bottom_temp,u7_pressure,y_butane_content
2023-01-27 07:00:00,68.226,63.256,1.5876,3.0715,91.871,98.29,331.95,1.0795
2023-01-27 08:00:00,66.882,62.11,1.5197,3.034,91.312,97.061,327.17,1.332
2023-01-27 09:00:00,66.677,64.41,1.5401,3.2199,89.908,96.273,333.51,1.1869
2023-01-27 10:00:00,66.224,63.436,1.4398,2.8171,91.834,95.861,333.81,1.2626
2023-01-27 11:00:00,65.728,63.764,1.5988,2.9875,90.158,96.474,335.72,1.1316
2023-01-27 12:00:00,67.734,64.168,1.7487,2.8956,90.397,95.098,339.08,1.0992
2023-01-27 13:00:00,67.161,62.838,1.4535,3.0803,89.834,94.319,333.23,1.1813
2023-01-27 14:00:00,66.101,63.937,1.5362,2.8178,90.504,96.014,332.16,1.1361
2023-01-27 15:00:00,66.132,63.473,1.611,3.0582,90.837,94.832,331.49,1.2943
2023-01-27 16:00:00,66.939,64.309,1.6858,2.9467,91.019,94.865,335.01,1.2343
2023-01-27 17:00:00,68.586,62.286,1.572,2.9405,89.9,96.043,335.8,1.0944
2023-01-27 18:00:00,67.089,63.765,1.3667,2.8622,91.573,94.289,333.32,1.254
2023-01-27 19:00:00,66.145,63.474,1.8091,2.9878,89.997,94.272,336.71,1.2304
2023-01-27 20:00:00,67.205,64.262,1.7734,3.1822,89.182,93.293,335.99,1.2868
2023-01-27 21:00:00,67.242,64.353,1.5481,3.0582,90.115,94.459,334.98,1.1412
2023-01-27 22:00:00,65.364,63.595,1.6871,3.1462,91.838,94.185,332.67,1.2909
2023-01-27 23:00:00,67.543,63.659,1.9307,3.2809,89.855,94.74,333.75,1.2221
2023-01-28 00:00:00,67.47,64.148,1.9448,3.1236,88.891,92.66,328.91,1.2204
2023-01-28 01:00:00,68.283,63.667,1.92,3.0361,87.41,92.67,335.58,1.1543
2023-01-28 02:00:00,69.28,64.955,1.8345,3.1709,88.646,94.153,335.07,1.0214
2023-01-28 03:00:00,68.78,64.178,1.8859,3.0615,88.94,93.317,335.47,1.1174
2023-01-28 04:00:00,67.744,62.474,1.8895,3.0786,88.048,91.685,336.24,1.1611
2023-01-28 05:00:00,67.158,64.32,2.0396,2.9694,86.434,94.443,335.92,1.1448
2023-01-28 06:00:00,70.188,63.928,1.8624,3.2757,87.121,90.426,334.65,0.9921
2023-01-28 07:00:00,68.266,63.587,1.8915,3.1312,89.447,93.551,335.0,1.0407
2023-01-28 08:00:00,68.321,63.937,2.0939,3.2124,89.216,90.793,331.31,1.1566
2023-01-28 09:00:00,68.385,64.955,2.0077,3.0793,86.455,94.805,333.3,1.1124
2023-01-28 10:00:00,68.658,65.883,2.1677,3.269,87.964,90.269,334.81,1.1284
2023-01-28 11:00:00,68.483,65.247,1.9786,3.1383,85.723,93.708,332.76,1.0343
2023-01-28 12:00:00,68.239,64.678,2.0543,3.2256,88.363,92.046,336.66,1.2007
2023-01-28 13:00:00,68.363,65.496,1.9797,3.3606,86.889,91.627,332.76,1.0362
2023-01-28 14:00:00,68.878,64.93,2.0826,3.3626,87.47,92.305,334.84,0.9664
2023-01-28 15:00:00,68.574,64.839,1.9419,3.2773,84.348,92.855,334.47,0.9301
2023-01-28 16:00:00,68.545,64.591,2.0467,3.0795,86.795,90.837,335.91,1.0434
2023-01-28 17:00:00,69.309,64.246,1.9552,3.6623,85.861,90.942,336.16,1.0928
2023-01-28 18:00:00,69.128,65.271,2.1694,3.5236,86.632,92.845,335.5,0.995
2023-01-28 19:00:00,70.645,65.726,2.1705,3.4113,86.533,89.789,328.34,0.9979
2023-01-28 20:00:00,67.432,65.619,1.9224,3.2442,85.438,91.266,336.43,1.1741
2023-01-28 21:00:00,70.537,65.465,2.2232,3.3303,84.551,96.006,337.09,0.8537
2023-01-28 22:00:00,70.773,65.163,2.3316,3.2875,85.923,90.831,331.88,1.0054
2023-01-28 23:00:00,68.229,66.318,2.0765,3.5125,84.861,93.627,333.49,1.0269
2023-01-29 00:00:00,69.726,65.037,1.9957,3.3998,83.837,91.428,330.48,0.9396
2023-01-29 01:00:00,69.815,66.567,2.3282,3.2809,83.664,92.916,327.63,0.9996
2023-01-29 02:00:00,69.098,65.386,1.8979,3.3245,82.94,93.178,330.44,0.9513
2023-01-29 03:00:00,69.714,65.623,2.0141,3.5207,83.901,93.877,330.72,0.9132
2023-01-29 04:00:00,69.559,65.183,2.0108,3.5825,85.582,92.239,330.96,1.0889
2023-01-29 05:00:00,71.96,65.917,2.1066,3.5775,84.482,95.185,329.22,0.8382
2023-01-29 06:00:00,71.416,67.008,1.986,3.4877,83.631,91.941,329.54,0.8759
2023-01-29 07:00:00,71.794,66.741,1.8769,3.3684,85.037,93.127,331.1,0.8817
2023-01-29 08:00:00,71.462,67.118,1.8075,3.0108,83.184,93.265,328.95,0.7682
2023-01-29 09:00:00,70.088,66.85,1.8435,3.4356,84.163,91.62,331.98,0.9562
2023-01-29 10:00:00,70.676,65.761,1.7514,3.3991,83.831,92.845,332.06,0.8514
2023-01-29 11:00:00,71.591,66.349,1.8309,3.4146,84.866,93.573,336.04,0.7972
2023-01-29 12:00:00,70.324,66.079,1.7436,3.4019,82.265,92.955,332.63,0.8529
2023-01-29 13:00:00,71.972,67.599,1.6244,3.2331,83.068,96.849,330.15,0.6678
2023-01-29 14:00:00,71.308,65.87,1.8734,3.4551,82.214,92.752,327.71,0.8709
2023-01-29 15:00:00,71.296,67.371,1.6726,3.4592,83.755,95.548,329.71,0.766
2023-01-29 16:00:00,72.259,67.406,1.5706,3.4596,85.409,95.306,329.5,0.6922
2023-01-29 17:00:00,72.137,68.094,1.6564,3.4849,83.566,94.357,327.1,0.7328
2023-01-29 18:00:00,71.582,66.557,1.6568,3.4367,83.617,93.439,330.05,0.7704
2023-01-29 19:00:00,72.884,67.37,1.4533,3.3072,85.205,93.758,324.29,0.6769
2023-01-29 20:00:00,71.176,68.494,1.6403,3.3394,85.499,94.28,326.88,0.7468
2023-01-29 21:00:00,72.614,66.487,1.4832,3.3498,84.313,92.833,328.57,0.7615
2023-01-29 22:00:00,72.674,65.864,1.7413,3.342,85.261,94.054,326.15,0.7785
2023-01-29 23:00:00,72.026,65.64,1.6067,3.4386,83.43,93.639,326.05,0.7555
2023-01-30 00:00:00,72.606,67.469,1.5002,3.3853,86.247,97.526,325.91,0.704
2023-01-30 01:00:00,71.413,65.663,1.4536,3.5461,87.22,96.793,323.85,0.7655
2023-01-30 02:00:00,73.218,66.73,1.5076,3.5499,85.563,97.226,328.56,0.6186
2023-01-30 03:00:00,72.392,67.302,1.5715,3.2827,82.839,97.185,322.77,0.5785
2023-01-30 04:00:00,72.18,67.129,1.502,2.8004,84.668,96.854,325.8,0.7414
2023-01-30 05:00:00,73.492,67.298,1.4794,3.3966,86.113,98.754,325.72,0.6026
2023-01-30 06:00:00,72.139,67.153,1.5058,3.1706,85.14,96.279,322.0,0.7005
2023-01-30 07:00:00,71.623,67.887,1.4408,3.1263,87.174,97.43,324.24,0.7436
2023-01-30 08:00:00,71.547,66.318,1.4702,3.1616,86.598,98.48,321.47,0.6974
2023-01-30 09:00:00,73.316,66.499,1.3016,3.1428,85.357,96.007,326.91,0.5814
2023-01-30 10:00:00,71.842,66.419,1.6155,3.2568,86.357,101.966,320.28,0.6671
2023-01-30 11:00:00,74.302,67.525,1.558,2.9831,85.531,98.19,321.18,0.5752
2023-01-30 12:00:00,71.259,67.555,1.4628,3.0281,86.509,98.549,319.45,0.6762
2023-01-30 13:00:00,74.305,67.219,1.7441,3.1859,86.3,100.207,318.82,0.626
2023-01-30 14:00:00,73.135,67.707,1.5789,3.207,88.405,99.968,325.89,0.4808
2023-01-30 15:00:00,72.904,66.027,1.4843,3.1971,89.646,99.03,322.97,0.733
2023-01-30 16:00:00,72.556,67.989,1.6928,3.0138,85.951,99.348,321.67,0.6532
2023-01-30 17:00:00,73.317,67.856,1.6677,2.9795,85.619,97.418,319.39,0.6219
2023-01-30 18:00:00,72.97,67.27,1.6895,3.0251,87.674,98.84,323.01,0.4672
2023-01-30 19:00:00,73.881,67.965,1.6306,3.1042,86.483,100.42,318.4,0.5964
2023-01-30 20:00:00,73.083,65.519,1.7424,3.2437,88.413,100.504,322.17,0.6106
2023-01-30 21:00:00,73.101,66.27,1.6962,2.8103,89.394,101.689,317.73,0.6066
2023-01-30 22:00:00,72.676,66.078,1.8035,3.0208,90.42,100.113,318.03,0.6763
2023-01-30 23:00:00,72.902,67.051,1.5834,2.8792,89.202,98.628,321.27,0.665
2023-01-31 00:00:00,73.171,65.763,1.7566,2.8334,88.97,101.961,321.28,0.6709
2023-01-31 01:00:00,71.53,66.977,1.9984,3.141,87.204,102.602,320.36,0.7048
2023-01-31 02:00:00,71.788,67.354,1.7754,3.0844,89.604,102.044,316.0,0.6855
2023-01-31 03:00:00,73.426,66.827,1.8173,3.0678,89.844,100.798,317.27,0.6187
2023-01-31 04:00:00,72.929,66.482,1.8578,3.12,90.654,102.495,318.55,0.6466
2023-01-31 05:00:00,72.603,65.534,1.8053,2.9483,89.352,105.713,315.81,0.5611
2023-01-31 06:00:00,72.718,65.573,1.7292,2.9512,89.827,101.516,321.14,0.6248
2023-01-31 07:00:00,72.93,66.978,1.949,3.2636,88.847,99.763,311.49,0.6641
2023-01-31 08:00:00,72.166,66.586,2.0064,2.9706,88.114,100.8,315.35,0.7004
2023-01-31 09:00:00,71.918,65.949,2.0069,3.0882,89.569,102.46,315.82,0.7131
2023-01-31 10:00:00,72.635,65.618,2.0153,3.0015,89.207,99.637,309.8,0.6542
2023-01-31 11:00:00,71.631,64.425,2.05,2.7804,91.443,102.01,313.24,0.8039
2023-01-31 12:00:00,72.672,65.025,2.1621,2.7592,90.633,102.342,318.12,0.6352
2023-01-31 13:00:00,70.912,67.043,2.0528,2.9383,90.731,103.892,316.47,0.7344
2023-01-31 14:00:00,73.022,64.738,2.0245,3.1386,90.353,103.639,320.17,0.6378
2023-01-31 15:00:00,72.499,65.696,2.0617,3.1112,87.982,103.09,319.95,0.7182
2023-01-31 16:00:00,72.245,66.196,2.1534,3.132,93.29,99.175,317.03,0.6441
2023-01-31 17:00:00,72.743,64.54,2.2401,2.9102,90.613,103.195,316.61,0.7733
2023-01-31 18:00:00,73.203,65.474,2.0372,3.2297,91.333,102.917,315.87,0.6063
2023-01-31 19:00:00,72.593,65.927,2.1088,2.9278,90.248,102.324,308.95,0.6192
2023-01-31 20:00:00,70.217,65.205,2.1293,3.0776,92.97,99.725,312.0,0.8289
2023-01-31 21:00:00,70.572,67.13,1.9905,3.0599,92.099,100.937,315.65,0.6828
2023-01-31 22:00:00,71.0,63.879,2.0839,3.05,91.063,100.394,316.85,0.7957
2023-01-31 23:00:00,71.423,65.714,1.9253,3.2418,91.56,99.246,315.97,0.69
2023-02-01 00:00:00,71.716,64.777,1.8829,3.0073,93.846,101.806,312.95,0.6916
2023-02-01 01:00:00,70.619,65.363,2.0824,2.9412,91.917,100.709,317.47,0.7964
2023-02-01 02:00:00,71.245,65.058,1.9914,3.1172,91.784,105.086,318.78,0.6449
2023-02-01 03:00:00,70.387,64.161,2.0324,3.0789,90.924,101.372,317.39,0.7547
2023-02-01 04:00:00,70.395,64.761,1.991,3.5445,89.84,103.182,317.49,0.6621
2023-02-01 05:00:00,69.651,63.228,1.8744,3.233,91.702,99.361,313.61,0.8393
2023-02-01 06:00:00,69.929,64.878,1.9455,3.1154,92.179,100.604,317.69,0.8657
2023-02-01 07:00:00,69.476,64.593,1.8035,3.0508,92.964,101.303,315.37,0.7732
2023-02-01 08:00:00,69.666,64.761,2.0417,2.9649,89.204,99.873,316.3,0.7675
2023-02-01 09:00:00,71.179,64.984,1.742,3.0806,90.352,100.373,315.96,0.7197
2023-02-01 10:00:00,69.465,64.432,1.8325,3.2305,90.853,100.5,314.78,0.787
2023-02-01 11:00:00,72.218,64.211,1.7219,3.401,91.381,100.333,312.97,0.7922
2023-02-01 12:00:00,70.395,63.424,1.857,3.3772,91.109,102.895,314.97,0.7541
2023-02-01 13:00:00,70.036,63.478,1.7407,3.2828,91.01,100.815,317.71,0.8134
2023-02-01 14:00:00,69.089,64.743,1.696,3.229,91.459,100.781,314.21,0.8455
2023-02-01 15:00:00,70.224,64.856,1.8077,3.3122,89.875,100.687,317.63,0.7851
2023-02-01 16:00:00,69.092,63.624,1.7003,3.2295,91.746,100.604,317.33,0.8475
2023-02-01 17:00:00,69.54,63.764,1.7249,3.5093,91.038,99.517,314.84,0.8023
2023-02-01 18:00:00,71.381,63.041,1.5519,3.2914,90.045,99.02,319.17,0.8449
2023-02-01 19:00:00,69.147,64.44,1.4874,3.3143,91.987,99.461,314.93,0.7971
2023-02-01 20:00:00,70.035,64.032,1.6179,3.0687,91.761,100.551,319.73,0.753
2023-02-01 21:00:00,68.447,64.874,1.556,3.3205,90.892,100.31,317.18,0.7718
2023-02-01 22:00:00,68.876,62.851,1.6328,3.4531,86.358,98.329,316.2,0.7458
2023-02-01 23:00:00,70.217,63.155,1.5463,3.2327,91.223,99.432,314.17,0.8248
2023-02-02 00:00:00,68.197,63.537,1.5607,3.2782,90.164,97.97,316.34,0.7551
2023-02-02 01:00:00,70.048,63.785,1.3658,3.4701,91.297,98.055,316.22,0.772
2023-02-02 02:00:00,69.066,63.141,1.7069,3.2038,90.248,97.181,313.76,0.8492
2023-02-02 03:00:00,67.954,62.643,1.4938,3.5131,90.418,97.344,316.55,1.0178
2023-02-02 04:00:00,68.816,63.836,1.5743,3.3267,89.441,99.107,315.29,0.7161
2023-02-02 05:00:00,68.997,63.691,1.4175,3.3475,89.749,97.265,318.96,0.7755
2023-02-02 06:00:00,68.627,62.515,1.5308,3.262,90.25,97.103,320.98,0.8803
2023-02-02 07:00:00,66.787,64.077,1.3709,3.4441,88.085,94.828,314.86,0.902
2023-02-02 08:00:00,67.378,63.922,1.5498,3.695,85.909,96.09,322.44,0.8414
2023-02-02 09:00:00,67.681,63.175,1.4746,3.4937,87.092,95.961,318.07,0.878
2023-02-02 10:00:00,67.741,63.117,1.521,3.2956,87.653,94.982,316.19,0.8374
2023-02-02 11:00:00,68.223,63.432,1.5979,3.5341,87.102,95.875,320.77,0.8747
2023-02-02 12:00:00,67.797,62.427,1.4169,3.3574,85.447,95.078,318.01,0.7746
2023-02-02 13:00:00,66.518,63.039,1.4858,3.5571,84.825,95.531,319.17,0.9177
2023-02-02 14:00:00,67.825,61.503,1.6159,3.485,85.61,95.379,318.63,0.8913
2023-02-02 15:00:00,67.948,63.617,1.7977,3.0302,87.123,93.777,317.87,0.952
2023-02-02 16:00:00,67.85,61.908,1.5934,3.2572,87.788,94.303,321.99,1.0293
2023-02-02 17:00:00,68.212,64.053,1.687,3.4847,86.877,94.727,319.74,0.829
2023-02-02 18:00:00,67.964,62.772,1.6393,3.3824,86.858,95.977,317.15,0.9444
2023-02-02 19:00:00,67.618,62.86,1.8674,3.2336,85.438,94.586,322.41,0.8976
2023-02-02 20:00:00,67.151,62.576,1.5227,3.2719,83.45,93.212,318.3,0.8679
2023-02-02 21:00:00,65.84,62.825,1.7318,3.1101,84.711,94.417,318.73,1.0653
2023-02-02 22:00:00,67.477,64.033,1.5854,3.3185,84.781,95.95,324.89,0.8678
2023-02-02 23:00:00,67.268,61.315,1.5232,3.5841,84.381,94.76,319.22,0.9276
2023-02-03 00:00:00,67.292,63.969,1.8297,3.4047,84.858,94.125,316.72,0.9103
2023-02-03 01:00:00,66.031,63.334,1.8401,3.5597,85.162,94.208,324.38,0.9705
2023-02-03 02:00:00,66.169,62.277,1.8236,3.3911,85.503,94.995,322.37,0.9709
2023-02-03 03:00:00,67.861,62.396,1.867,3.3964,84.156,94.388,322.89,0.8263
2023-02-03 04:00:00,66.977,64.352,2.2124,3.4977,82.275,93.6,322.96,0.8718
2023-02-03 05:00:00,67.547,62.548,1.901,3.2935,83.755,94.134,324.64,0.9358
2023-02-03 06:00:00,67.023,62.437,2.001,3.213,84.262,91.228,322.49,0.9683
2023-02-03 07:00:00,67.026,64.078,1.9071,3.3464,85.496,90.579,328.38,0.9839
2023-02-03 08:00:00,67.759,63.558,2.0224,3.3839,83.475,92.642,321.31,0.8972
2023-02-03 09:00:00,66.606,62.707,1.9883,3.1388,84.622,92.442,326.43,0.9296
2023-02-03 10:00:00,67.11,63.559,1.9888,3.0967,84.347,91.57,327.23,0.8677
2023-02-03 11:00:00,66.682,62.736,2.2276,3.1869,84.057,93.284,324.04,0.9547
2023-02-03 12:00:00,66.728,64.273,2.1775,3.2572,85.024,89.73,323.69,0.9323
2023-02-03 13:00:00,66.855,64.296,2.0856,3.2405,83.276,91.408,329.11,0.9336
2023-02-03 14:00:00,67.311,63.978,1.8515,2.9614,83.384,91.433,324.4,0.8558
2023-02-03 15:00:00,66.785,63.913,2.0537,3.3495,84.028,89.907,325.66,0.9142
2023-02-03 16:00:00,68.212,64.949,2.3657,3.0313,83.372,93.956,329.71,0.8763
2023-02-03 17:00:00,66.535,63.774,2.0758,3.065,84.681,90.235,327.88,0.9756
2023-02-03 18:00:00,67.148,63.007,2.2103,2.9776,83.394,91.236,323.6,0.9103
2023-02-03 19:00:00,66.996,64.211,2.2431,3.3992,84.495,93.189,332.76,0.9037
2023-02-03 20:00:00,68.56,65.42,2.1173,3.0945,84.213,92.866,327.36,0.8586
2023-02-03 21:00:00,67.617,63.314,2.0056,2.9539,84.647,90.612,327.96,0.9358
2023-02-03 22:00:00,68.347,63.837,1.8384,3.1509,84.002,92.976,329.9,0.8554
2023-02-03 23:00:00,66.398,64.449,2.1403,3.1314,84.242,92.512,331.1,0.8834
2023-02-04 00:00:00,67.868,64.188,1.9783,3.0092,84.837,95.223,334.72,0.8812
2023-02-04 01:00:00,68.438,63.607,2.0634,3.1259,85.078,92.779,325.94,0.9616
2023-02-04 02:00:00,67.867,65.151,1.9048,2.92,84.985,92.143,332.42,0.7922
2023-02-04 03:00:00,68.731,66.061,1.9856,2.9547,87.008,91.296,332.48,0.7358
2023-02-04 04:00:00,67.546,64.646,1.9962,2.7682,84.192,91.532,330.53,0.8753
2023-02-04 05:00:00,69.171,63.949,1.9989,2.847,85.368,91.526,333.1,0.8676
2023-02-04 06:00:00,69.969,63.571,1.8385,3.2201,83.872,94.489,333.71,0.7295
2023-02-04 07:00:00,67.928,64.91,2.0465,3.1982,86.183,92.846,328.16,0.7775
2023-02-04 08:00:00,67.954,65.576,1.8429,3.0081,84.724,93.681,336.22,0.7804
2023-02-04 09:00:00,69.567,65.211,1.7102,3.1996,85.828,95.047,328.17,0.7256
2023-02-04 10:00:00,69.764,64.951,1.8412,2.9815,85.912,90.151,329.45,0.7461
2023-02-04 11:00:00,68.18,64.615,1.8296,2.973,86.823,95.026,331.85,0.8277
2023-02-04 12:00:00,68.362,64.338,1.8161,3.0114,86.102,93.588,337.52,0.8702
2023-02-04 13:00:00,68.575,65.761,1.9101,2.9928,86.255,94.242,332.13,0.7647
2023-02-04 14:00:00,67.828,65.891,1.7243,2.986,88.692,92.765,333.01,0.807
2023-02-04 15:00:00,68.274,64.243,1.7104,3.1539,87.631,93.033,336.85,0.8662
2023-02-04 16:00:00,68.312,66.512,1.5871,3.0403,86.908,94.828,332.69,0.6746
2023-02-04 17:00:00,68.609,65.874,1.7553,3.1141,87.458,97.475,330.66,0.6537
2023-02-04 18:00:00,69.305,66.524,1.6684,3.1595,89.753,95.868,332.72,0.67
2023-02-04 19:00:00,69.63,64.676,1.5859,3.0902,87.894,96.401,337.34,0.6784
2023-02-04 20:00:00,70.793,64.73,1.4167,2.9356,87.604,94.704,334.23,0.6158
2023-02-04 21:00:00,68.865,65.652,1.7323,2.8988,87.816,94.374,339.0,0.8358
2023-02-04 22:00:00,70.563,66.177,1.4474,3.0888,88.172,94.344,336.14,0.7393
2023-02-04 23:00:00,69.717,67.15,1.4951,3.0606,88.327,94.932,332.8,0.6154
2023-02-05 00:00:00,69.96,66.453,1.576,3.1024,87.774,93.108,334.64,0.6701
2023-02-05 01:00:00,70.652,65.854,1.4085,3.1013,88.144,95.047,332.47,0.6097
2023-02-05 02:00:00,69.326,65.369,1.3687,3.4249,88.663,95.475,333.01,0.7386
2023-02-05 03:00:00,70.642,67.01,1.2978,2.9672,90.416,96.192,345.96,0.6626
2023-02-05 04:00:00,70.58,65.534,1.5767,2.9004,89.531,96.808,337.37,0.5497
2023-02-05 05:00:00,70.952,67.408,1.4466,3.1917,89.903,97.326,337.03,0.5716
2023-02-05 06:00:00,70.899,66.126,1.7927,3.1194,91.702,97.054,333.36,0.5588
2023-02-05 07:00:00,72.741,67.494,1.4017,3.2154,91.898,96.535,338.88,0.5754
2023-02-05 08:00:00,70.374,66.909,1.4124,3.2606,90.324,94.956,337.73,0.6378
2023-02-05 09:00:00,70.566,66.389,1.4537,3.3577,90.094,96.977,339.7,0.5574
2023-02-05 10:00:00,70.598,66.17,1.5424,3.0359,89.984,96.676,339.58,0.6054
2023-02-05 11:00:00,70.755,66.342,1.4811,3.1629,91.835,98.759,331.3,0.5655
2023-02-05 12:00:00,70.792,66.925,1.6014,3.294,90.977,99.547,332.21,0.5758
2023-02-05 13:00:00,72.353,66.722,1.4564,3.3477,90.898,99.793,332.45,0.5238
2023-02-05 14:00:00,72.636,66.292,1.432,3.5309,90.54,99.763,332.56,0.4064
2023-02-05 15:00:00,71.139,66.63,1.408,3.3946,90.691,98.807,335.69,0.6296
2023-02-05 16:00:00,71.024,66.836,1.3848,3.2849,91.983,98.5,333.41,0.629
2023-02-05 17:00:00,72.159,65.324,1.5761,3.1963,90.267,98.402,339.94,0.5061
2023-02-05 18:00:00,71.429,67.165,1.6199,3.2464,92.881,97.603,339.45,0.5623
2023-02-05 19:00:00,72.463,66.186,1.6101,3.2535,91.261,101.037,334.59,0.5669
2023-02-05 20:00:00,72.203,66.089,1.8217,3.4132,91.736,99.7,339.4,0.5914
2023-02-05 21:00:00,70.909,65.738,1.8452,3.3748,90.471,98.481,338.13,0.5868
2023-02-05 22:00:00,73.437,65.683,1.7144,3.1939,91.958,99.195,333.17,0.526
2023-02-05 23:00:00,73.711,66.007,1.5945,3.3086,91.63,99.304,329.15,0.5954
2023-02-06 00:00:00,71.855,66.474,1.7433,3.4736,91.945,100.643,333.5,0.5165
2023-02-06 01:00:00,72.104,68.349,1.7662,3.4172,93.616,102.123,332.3,0.4088
2023-02-06 02:00:00,72.707,66.622,1.7864,3.4492,92.179,100.424,334.28,0.4849
2023-02-06 03:00:00,72.808,67.121,1.8079,3.4321,91.085,98.082,333.83,0.4895
2023-02-06 04:00:00,73.125,67.28,1.8373,3.5857,91.142,100.891,333.6,0.3969
2023-02-06 05:00:00,74.261,67.092,1.8881,3.4224,92.533,101.053,334.58,0.4161
2023-02-06 06:00:00,72.561,66.943,1.8864,3.3505,93.25,101.074,330.06,0.4144
2023-02-06 07:00:00,72.111,66.155,1.9929,3.2888,92.064,100.653,333.93,0.4947
2023-02-06 08:00:00,71.689,68.0,2.0289,3.4297,92.434,101.845,331.61,0.5151
2023-02-06 09:00:00,72.247,68.238,1.9211,3.1071,92.26,101.733,333.0,0.3585
2023-02-06 10:00:00,72.84,65.782,2.1569,3.3772,93.053,101.691,334.68,0.5556
2023-02-06 11:00:00,74.333,66.227,1.9477,3.3731,89.241,102.326,329.01,0.273
2023-02-06 12:00:00,72.511,66.729,1.898,3.2317,92.003,101.289,331.14,0.3905
2023-02-06 13:00:00,73.127,66.228,2.11,3.2808,92.226,101.264,331.32,0.4535
2023-02-06 14:00:00,72.953,67.233,2.0002,3.4853,89.538,103.73,330.09,0.4075
2023-02-06 15:00:00,73.932,66.342,2.1219,3.411,89.894,102.693,333.38,0.4696
2023-02-06 16:00:00,75.013,68.337,1.8551,3.3899,89.782,103.062,329.08,0.2726
2023-02-06 17:00:00,72.573,67.623,2.2381,3.4081,89.759,103.592,329.23,0.4049
2023-02-06 18:00:00,72.608,66.904,2.1672,3.3754,89.867,102.683,328.58,0.4739
2023-02-06 19:00:00,73.833,67.437,1.9488,3.5056,90.493,103.198,332.82,0.3178
2023-02-06 20:00:00,73.537,67.453,1.9476,3.3627,91.001,99.921,328.59,0.4233
2023-02-06 21:00:00,74.459,66.242,2.257,3.1638,91.056,102.213,330.69,0.349
2023-02-06 22:00:00,73.434,66.021,2.0082,3.5247,88.757,101.673,334.2,0.4356
2023-02-06 23:00:00,72.66,66.601,1.9885,3.3633,88.557,104.046,328.78,0.4092
2023-02-07 00:00:00,73.397,67.101,1.8332,3.2374,90.737,103.016,331.46,0.3533
2023-02-07 01:00:00,73.785,66.545,2.0107,3.1464,89.801,100.927,332.57,0.4325
2023-02-07 02:00:00,73.523,65.291,2.007,3.3327,88.978,102.158,330.66,0.4547
2023-02-07 03:00:00,73.237,65.778,2.0837,3.2591,89.202,101.809,327.75,0.5133
2023-02-07 04:00:00,73.646,66.232,1.8529,3.4497,88.442,102.091,329.09,0.3168
2023-02-07 05:00:00,73.685,66.172,1.82,3.2067,88.843,100.076,323.96,0.4189
2023-02-07 06:00:00,73.809,67.546,1.9951,3.1349,87.687,101.761,324.92,0.3218
2023-02-07 07:00:00,73.171,65.134,2.0275,3.33,88.143,100.881,325.05,0.5172
2023-02-07 08:00:00,72.464,66.395,1.7455,3.3205,85.977,101.421,331.85,0.4721
2023-02-07 09:00:00,72.658,67.018,1.9858,3.2166,86.674,99.98,323.91,0.4643
2023-02-07 10:00:00,73.444,67.5,1.8558,3.2644,86.479,100.022,323.56,0.3432
2023-02-07 11:00:00,71.76,65.56,1.9353,3.1658,86.608,102.163,322.7,0.5385
2023-02-07 12:00:00,72.64,66.118,1.793,3.1855,85.799,99.117,326.4,0.3867
2023-02-07 13:00:00,71.959,66.104,1.5216,3.2845,86.033,99.053,325.04,0.3912
2023-02-07 14:00:00,72.222,65.771,1.7327,3.2073,84.759,100.091,327.09,0.4065
2023-02-07 15:00:00,73.144,65.494,1.8284,3.0998,86.838,98.982,325.74,0.4726
2023-02-07 16:00:00,72.193,65.796,1.608,3.2706,85.958,98.657,320.3,0.5172
2023-02-07 17:00:00,71.994,63.646,1.6344,2.8131,83.993,99.761,321.42,0.3917
2023-02-07 18:00:00,70.783,65.822,1.6324,3.3321,84.777,97.48,326.54,0.6248
2023-02-07 19:00:00,72.378,65.359,1.338,2.8707,85.897,97.933,322.31,0.4989
2023-02-07 20:00:00,72.206,65.041,1.7743,2.9902,84.769,101.717,325.48,0.4045
2023-02-07 21:00:00,73.327,66.555,1.4977,3.0511,84.445,99.443,321.84,0.3961
2023-02-07 22:00:00,71.254,64.575,1.6208,3.0297,84.984,97.671,319.49,0.6302
2023-02-07 23:00:00,71.577,64.69,1.5456,3.1599,85.305,98.977,320.85,0.5695
2023-02-08 00:00:00,71.501,66.292,1.666,2.9048,83.218,98.961,318.9,0.5445
2023-02-08 01:00:00,72.462,64.241,1.5687,3.0563,85.282,99.304,319.61,0.4447
2023-02-08 02:00:00,71.02,64.364,1.4946,2.9497,83.684,97.631,321.24,0.561
2023-02-08 03:00:00,71.214,64.572,1.4209,3.0493,84.442,98.85,321.74,0.5069
2023-02-08 04:00:00,71.371,65.19,1.5843,3.0017,84.33,94.713,316.21,0.6683
2023-02-08 05:00:00,70.926,64.674,1.3138,3.0171,83.707,95.772,319.87,0.6203
2023-02-08 06:00:00,70.31,63.551,1.5646,2.9372,83.088,97.14,318.18,0.7866
2023-02-08 07:00:00,70.713,64.012,1.3912,2.9401,83.837,97.138,317.76,0.585
2023-02-08 08:00:00,71.306,63.888,1.6298,3.0347,85.887,95.306,319.45,0.6027
2023-02-08 09:00:00,69.515,64.19,1.5264,3.1133,82.561,96.612,317.49,0.6523
